,Unnamed: 0,title,author,url,tags,rtitle,rbody,word,coord_x,coord_y
884,884,夜空へ / 夏色花梨,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799058,"['#SynthesizerV', '#ピアノ', '#夏色花梨', '#無色透名祭']",夏色花梨とピアノのふたりきり音楽。,夏色花梨とピアノのふたりきり音楽。 細かく抑揚や緩急をつけながら、互いに呼応し移ろいゆく臨場感が好き！,"['ふたりきり音楽', '夏色花梨', '臨場感', '細かい抑揚', '好き']",-0.17215429411994088,0.29159120718638104
885,885,walkdown / flower,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799265,"['#v flower', '#VOCALOID', '#変拍子', '#無色透名祭']",変拍子による多彩な展開で意識を貫くテクノチューン。,神格的な想像と身近な現実の描写が共鳴する、聴き手が追い付く前に、その刹那的な世界観へと巻き込んでいく、変拍子による多彩な展開で意識を貫くテクノチューン。,"['テクノチューン', '世界観', '変拍子', '意識', '刹那']",-0.1934684051407708,0.31355107492870754
886,886,瞼をみて / 鏡音レン,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820650,"['#VOCALOID', '#VOCAROCK', '#ききいる', '#バラード', '#無色透名祭', '#鏡音レン']",”実在”と”非実在”を自由に横断する、まさにVOCALOID！,一発撮りのような、あるいはハンディカメラでライブを録画したような手作り感の前半。かと思えば整った音源が流れる後半 ”実在”から”非実在”へ自由に行き来してしまう、これこそまさにVOCALOID！感動しました ,"['発撮る', 'ハンディカメラ', '非実在', '手作り感', 'ライブ']",-0.15381861274892633,0.25170876763083716
887,887,StarDrop / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40803721,"['#CeVIO AI', '#可不', '#無色透名祭']",渇いたポエトリーの空気感,渇いたポエトリーの空気感、それを打ち出す不安に支配された情緒の奥深くまで克明に描写する、DROPを軸にして引き寄せるスケール感の大きい展開の中に身を委ねたい衝動に駆られるEDM。,"['スケール感', '空気感', '大きい展開', 'edm', '不安']",-0.1889963150024414,0.31610336154699326
888,888,産声 / 知声,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820621,"['#VOCAROCK', '#VoiSona', '#オルタナティブロック', '#無色透名祭', '#知声']",「これはやられた」と白旗を上げたくなる,終始響き渡るくぐもった音使いの中で聴こえる、確固たるビートとボーカルライン。ドラムの洗練さやタイトルを考えるに意図的に構築された音であり、「これはやられた」と白旗を上げたくなるくらいの絶妙なちぐはぐ感。,"['音使い', 'ボーカルライン', '意図', 'タイトル', '確固']",-0.18814963698387147,0.34565181136131284
889,889,点と線と丁 / 星界,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799469,"['#CeVIO AI', '#星界', '#無色透名祭']",音楽に求める高揚感を煽る要素が全て凝縮されたロックチューン。,Aメロからサビまで一挙に駆け抜ける展開の中で、直球勝負のロックからアングラ志向のドロップ・ポエトリーまで、音楽に求める高揚感を煽る要素が全て凝縮されたロックチューン。,"['ロックチューン', '高揚感', 'アングラ志向', '直球勝負', 'aメロ']",-0.2002052217721939,0.2634688466787338
890,890,レミニセンス / IA,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820551,"['#IA', '#VOCALOID', '#オルタナティブロック', '#無色透名祭']",6/8の拍子でスラッシュビート！？,6/8の拍子でスラッシュビート！？序盤のサビからこのリズムを見せることで、その半テン、さらにその半テンまで聴かせることを自然にこなしている。ビートを一聴するだけで風格を感じられる極めて攻撃的なロック！,"['スラッシュビート', '半テン', 'サビ', '攻撃', '序盤']",-0.19285602702034843,0.38976411687003243
891,891,健康音楽/初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804641,"['#VOCALOID', '#初音ミク', '#無色透名祭']",安易にスキップさせてくれない引力があります。,背景に合ったシンプルな伴奏で、歌の躍動感とか面白さ、めくれていく詞のワクワク感を最大限に引き出してて凄い。普通の曲の顔をしているのに、安易にスキップさせてくれない引力があります。,"['躍動感', 'ワクワク感', '最大限', '引力', '面白い']",-0.1689361110329628,0.2732018306851387
892,892,アヒルのゴハン / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804546,"['#CeVIO AI', '#可不', '#無色透名祭']",ごはん！ごはん！これはごはんだ！！,ごはん！ごはん！これはごはんだ！！ごはん！ごはん！これはごはん！！ごはん！ごはん！ごはん！ごはん！これはごはんだ！！！！！！,['ごはん'],-0.17514601349830627,0.26012474298477173
893,893,押花の心臓 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804539,"['#VOCALOID', '#初音ミク', '#無色透名祭']",こんな惹き込み方があるのか。,こんな惹き込み方があるのか。ダイナミクスの攻撃力と曲の構築力が合わさって凄い世界観になっている･･･!!創作衝動が爆発した瞬間を見てしまったような衝撃を受けた。,"['凄い世界観', '構築力', '攻撃力', '創作衝動', '方']",-0.1903982236981392,0.31630752235651016
894,894,アポトヲシス / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799302,"['#CeVIO AI', '#可不', '#無色透名祭']",決して折れる事の無い理想の華々しさを描く和風テクノチューン。,不安定なフレーズとやや震えた歌唱が調和するイントロから、ストレートな展開で凛と掲げるサビの爆発力で、決して折れる事の無い理想の華々しさを描く和風テクノチューン。,"['和風テクノチューン', '爆発力', '無い理想', '不安定', '歌唱']",-0.18711955845355988,0.3459576666355133
895,895,テキストを入力 / GUMI,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799973,"['#GUMI', '#VOCALOID', '#VOCAROCK', '#無色透名祭']",一瞬でも「生きたい」と願う命の叫びを,イントロから目覚めるようなサウンドで表す、息つく間もない程に早まる鼓動の速度、一瞬でも「生きたい」と願う命の叫びを一心に受け止めるテクノ・ロックチューン。,"['ロックチューン', 'テクノ', '命', 'サウンド', '一心']",-0.14341757032606336,0.31897981961568195
896,896,フィジャ / v_flower,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40819900,"['#v flower', '#VOCALOID', '#無色透名祭']",激しくも絶望感が漂う曲調,激しくも絶望感が漂う曲調に、力強いflowerの歌声がマッチしてとてもカッコイイです。 ラスサビの少し不自然にも思える言葉の切り方が聴き手に緊張感を与え、曲の世界に入ったような気分になります！,"['絶望感', '緊張感', '不自然', '力強いFLOWER', 'カッコイイ']",-0.16960003226995468,0.29965829849243164
897,897,バルーンドア / 小春六花,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820511,"['#SynthesizerV', '#VOCAROCK', '#オルタナティブロック', '#小春立花', '#無色透名祭']",必聴のギターソロとCメロ！！,ミドルテンポでじっくり聴かせてくれるロック。肩肘張らない等身大の歌詞が六花の歌声にぴったりハマってる 2サビ終わりの歌メロと後に繋がるギターソロが素晴らしい。次第に盛り上がっていくCメロも必聴！,"['cメロ', '歌メロ', 'ミドルテンポ', 'サビ終わり', '等身大']",-0.16511443257331848,0.2380310297012329
898,898,エレクトロンクラウド / No.7,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40819944,"['#NEUTRINO', '#No.7', '#エレクトロポップ', '#無色透名祭']",ポコポコサウンドが楽しいエレクトロポップ！,ポコポコと鳴る種々の音が楽しいエレクトロポップ！ NEUTRINOシンガーの中でも歌い方の癖がひときわ強い「No.7」さんがメカニカルな曲に彩りを加えます。このポップさは広く刺さるはず…！,"['楽しいエレクトロポップ', 'No.7', 'ひときわ強い', 'neutrinoシンガー', '彩り']",-0.14871272113588122,0.268677466445499
899,899,ツクツクボウシのひとり言 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799290,"['#VOCALOID', '#初音ミク', '#無色透名祭']",蝉の鳴き声の如くフォールする,蝉の鳴き声の如くフォールするメロディーラインをキャッチーさの中に内包してしまう、悩ましさの中を生きていくための温もりの在り処を指し示すポップロック。,"['ポップロック', 'メロディーライン', '中', '悩ましい', 'キャッチー']",-0.15419656038284302,0.321039617061615
900,900,会話をやめよう / 重音テト,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804528,"['#UTAU', '#感性の反乱β', '#無色透名祭', '#重音テト']",怒り方向の変な曲が来た！！,怒り方向の変な曲が来た！！85秒とは思えない濃度で頭グラグラさせてきます。後半一瞬リズムが走る所の緊張感。歌詞の主張が絶妙な加減で理性を失っていて余計にヤバさに拍車をかけています。,"['緊張感', '怒り方向', '秒', '濃度', '頭']",-0.19836119148466322,0.30225474966896904
901,901,ルヴァンシュ / 知声(Chis-A),ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804518,"['#VoiSona', '#無色透名祭', '#知声']",キャッチーさを満点超えさせている感じが凄い。,このそこはかないレジェンド感、「答え合わせ」をウキウキしている方々にはたまらないのではないでしょうか？ベタなサビを新しい運びで聴かせて、キャッチーさを満点超えさせている感じが凄い。,"['かなうレジェンド感', '新しい運び', '凄い', '感じ', '答え合わせ']",-0.15362006425857544,0.30386392772197723
902,902,キッカイケッタイ / 初音ミク・可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804514,"['#CeVIO AI', '#VOCALOID', '#初音ミク', '#可不', '#無色透名祭']",「魔女の次は幽霊！？」,「おジャ魔女どれみの後釜番組はじまるのかな！？魔女の次は幽霊！？」などと思わず待ち構えてしまうくらいのキャッチーさがあって凄い。歌詞の発音のはめ方が非常に気持ちいい！,"['ジャ魔女どれみ', '後釜番組', '気持ち', '非常', '凄い']",-0.1635005533695221,0.3075863182544708
903,903,しろにそまる / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40743557,"['#VOCALOID', '#エレクトロニカ', '#初音ミク', '#無色透名祭', '#白']",まるみ、ことば、しろいおと。,ひんやりとした音が優しく耳に響いてくる１分間。丸みを帯びた声、言葉、音たちに真っ白に染められていく感覚が心地いい。 ,"['優しい耳', '音', '丸い', '分間', '真っ白']",-0.1730894386768341,0.3348358333110809
904,904,そんな階段 / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40733397,"['#CeVIO AI', '#VOCAROCK', '#可不', '#無色透名祭']",日差し、階段、白い雲。,“あの高い雲に恋をして「さよなら」を言うのか” 夏を駆けるVOCAROCK。照り付ける太陽を背に、期待を胸に階段を駆け下りる姿が思い浮かびます。 ,"['高い雲', '姿', 'さよなら', 'vocarock', '夏']",-0.17062186532550389,0.3360488216082255
905,905,溺死 / flower,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804584,"['#v flower', '#VOCALOID', '#バラード', '#無色透名祭']",去るものへ縋る思いを歌ったピアノバラード！,失恋と向き合いながらも、去るものへ縋る思いを歌ったピアノバラード！ 伴奏とv flowerの歌声の力強さが、それでも何も埋まらない虚しさを一層際立たせます。,"['ピアノバラード', 'VFLOWER', '伴奏', '思い', '力強い']",-0.14793449640274048,0.30738748444451225
906,906,運命 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799278,"['#VOCALOID', '#ポストロック', '#ロックバラード', '#初音ミク', '#無色透名祭']",4分かけてゆっくりと幕が開いていく壮大なロックバラード！,4分かけてゆっくりと幕が開いていく壮大なロックバラード！終盤の広がりは圧巻…！ この名作、色褪せるイメージが浮かばない…10年後も聴いてると思います。激推し！,"['年後', 'ロックバラード', '分', '広がり', '圧巻']",-0.16980361342430114,0.325178736448288
907,907,アイノウ / v_flower,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799929,"['#v flower', '#VOCALOID', '#無色透名祭']",叶わないままの一途な恋慕がストレートに刺さるポストロック,予想のつかない突飛な展開、擦れ気味のボーカルまで含めた音色の変容の中で紡ぎ出される、叶わないままの一途な恋慕がストレートに刺さるポストロック。,"['ポストロック', '擦れる気味', 'ストレート', '恋慕', '中']",-0.1735638752579689,0.30823081731796265
908,908,掌編小説 / Fukase,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40803657,"['#Fukase', '#VOCALOID', '#ききいる', '#無色透名祭']",映像と音楽から小説のような世界観,映像と音楽から小説のような世界観と、Fukaseさんの幼くも哀愁のある歌声が心を掴んで離さない…！ボーカルを最大限に活かしながらも深みが半端ねえオケにも大注目です！,"['半端ねえオケ', '世界観', '大注目', '最大限', '音楽']",-0.15203971995247734,0.28143422471152413
909,909,Unknown Accounts / ろさちゃん feat. 雨晴はう,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820101,"['#COEIROINK', '#VOICEVOX', '#ポエトリーリーディング', '#汎用式概念 TYPE-χ│LOSA', '#無色透名祭', '#雨晴はう']",2種のテキスト読み上げソフトウェアによるディープなラップ！,とろけるような甘い声のろさちゃん、明瞭ではつらつとした声の雨晴はう、2種のテキスト読み上げソフトウェアによるディープなラップ！病みつきになること間違いなしです！,"['テキスト読む上げるソフトウェア', '甘い声のろい', '間違い', 'う', '雨晴']",-0.14872793717817825,0.2727742140943354
910,910,僕は有名ボカロP / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40734536,"['#CeVIO AI', '#ネタ曲', '#可不', '#無色透名祭']",まじで凄い。絶対に有名ボカロPに違いない。,まじで凄い。絶対に有名ボカロPに違いない。,"['有名ボカロp', '凄い', '絶対', 'まじ']",-0.18544861674308777,0.3781348615884781
911,911,NNN / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804350,"['#CeVIO AI', '#ジャズ', '#可不', '#無色透名祭']",洗礼されたエロすぎサウンド,全部の音が洗礼されすぎ！！！なんじゃこりゃすんげえ！！！ オルガンの絶妙な存在感とエロすぎるアコギソロ&ベースが特にお気に入りです。最後のタイトル回収も激アツ。,"['存在感', 'タイトル回収', 'アコギソロ', 'お気に入り', '激アツ']",-0.1658446258968777,0.30938683615790474
912,912,にっこりさん / 唄音ウタ,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40734546,"['#UTAU', '#唄音ウタ', '#無色透名祭']",冷えた手が首にかかるような緊張を絶えず浴びせるテクノチューン,問い掛け一つ一つが、避けてきた意識を確実に捉えるように痛く刺さる、冷えた手が首にかかるような緊張を絶えず浴びせるテクノチューン。,"['テクノチューン', '首', '手', '痛い', '意識']",-0.18484597653150558,0.3315487280488014
913,913,煙 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820424,"['#VOCALOID', '#初音ミク', '#無色透名祭']",ミクのやわらかな歌声が切ない。夜の優しさのような間奏も好き,捨てきれない未練と愛情と淋しさを軽快で切ないメロディにのせて歌う失恋ソング。つかめない相手の気持ちや消えてしまった恋を煙に重ねた歌詞が秀逸。ミクのやわらかな歌声が切ない。夜の優しさのような間奏も好き,"['切ないメロディ', '失恋ソング', '間奏', '未練', '淋しい']",-0.16947583109140396,0.24319808185100555
914,914,7月のエンドロール feat.歌愛ユキ,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804315,"['#VOCALOID', '#ドラムンベース', '#歌愛ユキ', '#無色透名祭']",心地よくてずっと聴いてしまう終わらないエンドロール,繰り返される印象的なシンセやピアノのリフ、気持ちのよいコード進行、ユキのクールで淡々とした歌唱が魅力的なドラムンベース。心地よくてずっと聴いてしまう終わらないエンドロール,"['よいコード進行', 'エンドロール', '歌唱', '印象', '魅力']",-0.1764969759517246,0.3294619189368354
915,915,スコープコート / Saki,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804392,"['#Saki', '#SynthesizerV', '#無色透名祭']",一聴つかみ所がないようなのに,一聴つかみ所がないようなのに、このぬるっとしたメロディーと伴奏とハミングが頭から離れなくなって聴き直したくなる。歌詞の言葉選びも独特。ミステリアスなアーティスト性ある。,"['つかみ所', 'メロディー', '頭', '言葉選び', 'ハミング']",-0.15207529067993164,0.3253915160894394
916,916,琴葉葵の穢れなき世界 / 琴葉葵,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804317,"['#VOICEROID', '#無色透名祭', '#琴葉葵']",これは･･･夢の中なのか･･･！？,これは･･･夢の中なのか･･･！？なんじゃなんじゃと思っている間に意表を突かれ、ワケのわからない所に迷い込んでしまう展開に振り回された挙げ句、大きな感動を得ている自分がいます･･･。,"['大きな感動', '展開', '所', '挙げ句', '自分']",-0.15542209893465042,0.3055298924446106
917,917,レーム / 青 feat. 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804142,"['#VOCALOID', '#初音ミク', '#感性の反乱β', '#無色透名祭']",これは容易に真似できない領域を持っている気がする。,この、昔の2chの作曲スレに人知れず貼られていそうな何とも言えぬ雰囲気、分かりますか・・・？クオリティの手本は無数に出るようになったけど、これは容易に真似できない領域を持っている気がする。,"['作曲スレ', '人', '領域', '気', '雰囲気']",-0.1837581992149353,0.3501146700647142
918,918,ワークアンドデイ / 京町セイカ・初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820374,"['#SynthesizerV', '#VOCALOID', '#おれらのうた', '#ラップ', '#京町セイカ', '#初音ミク', '#無色透名祭']",なんでもない日常に寄り添う歌詞を乗せた、小気味よいラップ,なんでもない日常に寄り添う歌詞を乗せた、小気味よいラップが印象強い曲。グルーヴを汲んだ繊細な展開を見せるドラムや、付かず離れずで絶妙な距離感のギターも見事。,"['小気味よいラップ', '印象強い曲', '距離感', '日常', 'ドラム']",-0.1473141759634018,0.304809828599294
919,919,消灯・プロンプター・手紙を書く道化 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820587,"['#VOCALOID', '#ポストロック', '#初音ミク', '#無色透名祭']",オルタナティブ好き、必見！,上質なギターの音色に、柔らかく存在するベースと複雑でなだらかなドラム。最高すぎてひっくり返っちゃった。 オルタナティブなインディーロック好きな皆様、必見です…！,"['インディーロック好き', '皆様', 'ベース', '必見', '音色']",-0.16771429777145386,0.3368183970451355
920,920,花束と回想 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820392,"['#VOCALOID', '#初音ミク', '#無色透名祭']",日々何かを捨てていかなければならない,日々何かを捨てていかなければならない悲しみや切なさを淡々と歌うミクとギターやピアノの響きが胸を打つエモロック。ピアノの美しい落ちサビの途中で上げて落としたところのギターの優しさに鳥肌が立った,"['美しい落ちサビ', 'ピアノ', 'ギター', 'エモロック', '悲しい']",-0.17351797968149185,0.30685438960790634
921,921,自供 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804360,"['#EDM', '#VOCALOID', '#初音ミク', '#無色透名祭']",無機的なサウンドだからこそより心に伝わってくるものがある,サビのバリバリのEDM感と繊細なAメロBメロとの対比構成が素晴らしい。クールなミクの歌声と自虐的な歌詞、無機的なサウンドだからこそより心に伝わってくるものがある。いろんな音が詰め込まれたBメロ特に好きだ,"['aメロbメロ', 'いろんな音', '対比構成', 'edm感', '心']",-0.15220164590411717,0.2876501480738322
922,922,わんわんショップの黒くて大きいソレ / ずんだもん,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804070,"['#VOICEVOX', '#ずんだもん', '#ポエトリーリーディング', '#無色透名祭']",「わんわんわん　わんわんわん」「嫌　嫌」が頭に残る･･･。,辛い歌詞と1番と2番で犬と男を対比させた言葉遊びで、絶妙なミスマッチのおかしさが忘れられません。「わんわんわん　わんわんわん」「嫌　嫌」が否が応でも頭に残る･･･。,"['わんわんわん', '辛い歌詞', '嫌', '男', '頭']",-0.12451912297142877,0.28837500678168404
923,923,夜焼け / NAKUMO,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40761568,"['#NEUTRINO', '#VOCAROCK', '#ナクモ', '#無色透名祭']",日々の中でふと思った事を書き起こす中で,日々の中でふと思った事を書き起こす中で、時間の流れをパキッと転換するようなビートの変化で自在に表現するロックナンバー。,"['ロックナンバー', '中', '事', '時間', '流れ']",-0.13817626900143093,0.3325777186287774
924,924,to 名 / ゲキヤク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799170,"['#UTAU', '#ゲキヤク', '#無色透名祭']",吹き抜ける夜風を思わせる疾走感,"吹き抜ける夜風を思わせる疾走感、その中で次第に膨らむサウンドのスケール感に乗せて、""透名""の姿に迫るロックナンバー。","['疾走感', 'スケール感', 'ロックナンバー', '透名', '夜風']",-0.15517309308052063,0.23683440685272217
925,925,ラヴラグ / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40819915,"['#VOCALOID', '#初音ミク', '#無色透名祭']",狂おしいほどの愛情。可愛くてちょっとこわい1曲！,狂おしいほどの愛情がリズミカルに紡がれた、可愛くてちょっとこわい1曲！ 常軌を逸するほどの愛の強さは、ラスサビ前の大胆な演出からも感じ取れました！,"['ラスサビ前', 'こわい', '曲', '常軌', '演出']",-0.16538544744253159,0.2987375035881996
926,926,可視光 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804164,"['#VOCALOID', '#ききいる', '#バラード', '#初音ミク', '#夜のうた', '#無色透名祭']",淡い月の光を頼りに、重い足どりでただただ歩を進める曲。,淡い月の光を頼りに、重い足どりでただただ歩を進める曲。 メロディーの美しさと、シンプルながら荘厳に寄り添う伴奏に聴き入りました。 0になった日に今後も聴きます…！ ,"['重い足どり', '淡い月', '荘厳', '美しい', 'シンプル']",-0.15323692560195923,0.3036754673177546
927,927,拝啓、無色透名祭 投稿前の私へ / 鏡音リン・鏡音レン,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804030,"['#VOCALOID', '#トークロイド', '#無色透名祭', '#鏡音リン', '#鏡音レン']",誰に宛てるでもない手紙の朗読のよう,この、誰に宛てるでもない手紙の朗読のようで、実は細部の効果音やエフェクトの演出がちゃんと凝っていて緊張と弛緩そして感情がある感じ、最後まで聴かせてきます。,"['効果音', '弛緩', '緊張', '感情', '最後']",-0.19109487533569336,0.3298263430595398
928,928,Luminous / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820507,"['#EDM', '#VOCALOID', '#初音ミク', '#無色透名祭']",明るさを取り繕って歌う、自分への等身大な応援ソング！,明るさを取り繕って歌う、自分への等身大な応援ソング！前向きだけどどこか落ち着ききったこの温度感がたまらなく気持ちいい時があったりします。,"['温度感', '等身大', '応援ソング', '自分', '気持ち']",-0.163508673508962,0.32217785384919906
929,929,縛 / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799468,"['#CeVIO AI', '#可不', '#無色透名祭']",とりあえず聴いてくれ。,聴き始めた瞬間のインパクトで一気に惹き込まれ、ミステリアスさが滲むポップな曲調で完全に虜になってしまいました。ヤバい曲だこれは。,"['ヤバい曲', 'ミステリアス', '瞬間', 'ポップ', 'インパクト']",-0.16738733649253845,0.3068757802248001
930,930,ローディーローディー / 绮萱,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40799346,"['#ACE Studio', '#無色透名祭', '#绮萱']",メロディーがめちゃくちゃキャッチーで気持ちいい！,メロディーがめちゃくちゃキャッチーで気持ちいい！それをレトロな雰囲気のトラックと绮萱の心地いい歌声がが支えていて、何回もリピートしたくなっちゃいます。,"['回', 'レトロ', '绮萱', 'トラック', 'キャッチー']",-0.16806549578905106,0.3164909556508064
931,931,星を渡る徒労 / 知声,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40820106,"['#80’s', '#VoiSona', '#シティポップ', '#無色透名祭', '#知声']","静かな爆発とその""ポップさ""に圧倒されちゃった！","80'sアイドルポップの風とイマドキのダウナーさの両立が抜群に上手い！贅沢な音楽展開で少しずつアガッていく果てに辿り着くラスサビを絶対に聞いてほしい。静かな爆発とその""ポップさ""に圧倒されちゃった！","['sアイドルポップ', '音楽展開', 'ラスサビ', '果て', '絶対']",-0.17257435321807862,0.3323357105255127
932,932,嗄れた声、大鴉、青年の断末魔 / 九弐式、雪歌ユフ,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804440,"['#TALQu', '#UTAU', '#ポエトリーリーディング', '#九弐式', '#無色透名祭', '#雪歌ユフ']","""すごく人間っぽい""のに""絶対に人間じゃない""ポエトリー","合成音声の面白さが詰まっている！TALQu九弐式の""すごく人間っぽい""のに""絶対に人間じゃない""ポエトリーの、その質感に魅せられる。息を吸って、吐いて。心臓がきゅっとなる。","['すごい人間', '合成音声', 'talqu', '息', '式']",-0.15670678290453824,0.2801573222333735
933,933,キメラ / feat.初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40744768,"['#VOCALOID', '#初音ミク', '#無色透名祭']",ループして気づく印象の差にドキドキしちゃう…！,すごく手数が多いのに、それを聴き手に認識させない。自然に流れるようにズレていく！身体が揺れる高速ビートを軸に、気づいたら遠くに連れていかれてる。ループして気づく印象の差にドキドキしちゃう…！,"['高速ビート', 'すごい手数', '身体', '自然', '多い']",-0.17350494116544724,0.40635859221220016
934,934,空的情緒 / IA,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40734430,"['#IA', '#VOCALOID', '#バラード', '#無色透名祭']",きっと歌い手の生き様がテーマだと感じグッときました,IAの伸びやかで透き通った声とギターの響きが美しいロックバラード。「言葉にすれば消えてしまいそうだけど声にしなくちゃ私の生きている証はない」という歌詞はきっと歌い手の生き様がテーマだと感じグッときました,"['美しいロックバラード', '声', '言葉', '証', '歌詞']",-0.19743440548578897,0.40679050154156154
935,935,夏風物詩 / 星界,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40806098,"['#CeVIO AI', '#夏曲', '#星界', '#無色透名祭']",夏の片想いは危険で命取りだ。,夏の片想いは危険で命取りだ。命取りの原因となる夏の風物詩が曲の随所に散りばめられ、効果的なSEもついていて非常にエモくて危ない。星界の切ない歌唱と爽やかなロックサウンド。これが青春ってやつだ,"['風物詩', '切ない歌唱', '星界', 'ロックサウンド', '命取り']",-0.1913142336739434,0.2784012820985582
936,936,鳥になった少女 / 可不,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40804569,"['#CeVIO AI', '#可不', '#民族調', '#無色透名祭']",少女が空を翔ける風景が、彼女が見る風景が浮かんでくる素敵な曲,今投稿祭で特に希少な民族調曲。名作映画の劇伴のように壮大で雄大なシンフォニーの響きに心が解き放たれる。MVがなくても可不の歌声とともに少女が空を翔ける風景が、彼女が見る風景が浮かんでくる素敵な曲,"['民族調曲', '今投稿祭', '可不', '名作映画', '劇伴']",-0.2094301250245836,0.29062265819973415
937,937,近未来と露光 / 初音ミク,ボカロ曲匿名投稿イベント 無色透名祭,https://www.nicovideo.jp/watch/so40761436,"['#MikuPOP', '#VOCALOID', '#エレクトロニカ', '#初音ミク', '#無色透名祭']",目前の未来の光景へ、人それぞれに描くイメージに寄り添いながら,目前の未来の光景へ、人それぞれに描くイメージに寄り添いながら、その先にある暗さを波のような雄大さで晴らしていくドラムンベース。,"['ドラムンベース', '波', '雄大', '光景', '暗い']",-0.18275490403175354,0.37835310101509095
